p,file,variableVariables,variableCalls,variableMethodCalls,variableNews,variableProperties,variableClassConsts,variableStaticCalls,variableStaticTargets,variableStaticProperties,variableStaticPropertyTargets
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/TestSuite/templates/phpunit.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/TestSuite/templates/xdebug.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/CakeNumber.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/CakeTime.php,0,0,0,0,0,0,0,0,2,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/ClassRegistry.php,0,0,0,1,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Debugger.php,0,0,0,1,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/File.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Folder.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Hash.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Inflector.php,0,0,0,0,0,0,0,0,11,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/ObjectCollection.php,0,0,0,0,2,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Sanitize.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Security.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Set.php,0,0,0,1,7,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/String.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Validation.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/Utility/Xml.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper.php,0,0,0,0,7,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/CacheHelper.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/FormHelper.php,5,0,1,0,2,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/HtmlHelper.php,0,0,0,1,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/JqueryEngineHelper.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/JsBaseEngineHelper.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/JsHelper.php,0,0,0,0,5,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/MootoolsEngineHelper.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/NumberHelper.php,0,0,0,1,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/PaginatorHelper.php,1,0,3,0,1,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/PrototypeEngineHelper.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/RssHelper.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/SessionHelper.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/TextHelper.php,0,0,0,1,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/Helper/TimeHelper.php,0,0,0,1,6,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/HelperCollection.php,0,0,0,1,2,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/JsonView.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/MediaView.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/ScaffoldView.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/ThemeView.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/View.php,0,0,0,0,11,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/ViewBlock.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/View/XmlView.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/basics.php,0,0,0,0,0,0,0,0,0,0
CakePHP,/export/scratch1/hills/corpus/CakePHP/cakephp-2.2.0-0/lib/Cake/bootstrap.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/autoload.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/config.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/constants.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/database.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/doctypes.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/foreign_chars.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/hooks.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/migration.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/mimes.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/profiler.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/routes.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/smileys.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/config/user_agents.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/controllers/welcome.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/errors/error_404.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/errors/error_db.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/errors/error_general.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/errors/error_php.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/application/views/welcome_message.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/index.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Benchmark.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/CodeIgniter.php,0,0,0,2,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Common.php,0,0,0,1,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Config.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Controller.php,0,0,0,0,1,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Exceptions.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Hooks.php,0,1,1,1,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Input.php,5,0,1,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Loader.php,1,0,1,5,12,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Model.php,0,0,0,0,1,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Output.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Router.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Security.php,0,0,0,0,1,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/URI.php,0,0,3,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/core/Utf8.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/DB.php,0,0,0,1,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/DB_active_rec.php,0,0,0,0,5,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/DB_cache.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/DB_driver.php,0,0,0,1,1,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/DB_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/DB_result.php,0,0,0,1,1,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/DB_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/cubrid/cubrid_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/cubrid/cubrid_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/cubrid/cubrid_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/cubrid/cubrid_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mssql/mssql_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mssql/mssql_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mssql/mssql_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mssql/mssql_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysql/mysql_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysql/mysql_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysql/mysql_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysql/mysql_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysqli/mysqli_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysqli/mysqli_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysqli/mysqli_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/mysqli/mysqli_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/oci8/oci8_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/oci8/oci8_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/oci8/oci8_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/oci8/oci8_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/odbc/odbc_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/odbc/odbc_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/odbc/odbc_result.php,0,0,0,0,1,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/odbc/odbc_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/pdo/pdo_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/pdo/pdo_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/pdo/pdo_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/pdo/pdo_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/postgre/postgre_driver.php,0,0,0,0,3,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/postgre/postgre_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/postgre/postgre_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/postgre/postgre_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlite/sqlite_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlite/sqlite_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlite/sqlite_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlite/sqlite_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlsrv/sqlsrv_driver.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlsrv/sqlsrv_forge.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlsrv/sqlsrv_result.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/database/drivers/sqlsrv/sqlsrv_utility.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/array_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/captcha_helper.php,4,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/cookie_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/date_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/directory_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/download_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/email_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/file_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/form_helper.php,0,0,0,0,3,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/html_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/inflector_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/language_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/number_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/path_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/security_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/smiley_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/string_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/text_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/typography_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/url_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/helpers/xml_helper.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/calendar_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/date_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/db_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/email_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/form_validation_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/ftp_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/imglib_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/migration_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/number_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/profiler_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/unit_test_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/language/english/upload_lang.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Cache/Cache.php,0,0,0,0,8,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Cache/drivers/Cache_apc.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Cache/drivers/Cache_dummy.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Cache/drivers/Cache_file.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Cache/drivers/Cache_memcached.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Calendar.php,0,0,0,0,2,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Cart.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Driver.php,0,0,0,1,4,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Email.php,0,0,1,0,2,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Encrypt.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Form_validation.php,0,1,2,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Ftp.php,0,0,0,0,2,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Image_lib.php,0,2,3,0,2,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Javascript.php,0,0,0,0,1,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Log.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Migration.php,0,0,0,1,2,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Pagination.php,0,0,0,0,2,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Parser.php,0,0,0,0,0,0,0,0,0,0
CodeIgniter,/export/scratch1/hills/corpus/CodeIgniter/codeigniter_2.1.2/system/libraries/Profiler.php,0,0,1,0,0,0,0,0,0,0
